image,bbox,class_id
C:/Users/QIU/Desktop/dataset/images/keeshond_154.jpg,136x86x207x172,2
C:/Users/QIU/Desktop/dataset/images/Siamese_138.jpg,124x62x243x188,2
C:/Users/QIU/Desktop/dataset/images/boxer_168.jpg,70x1x367x269,2
C:/Users/QIU/Desktop/dataset/images/Bengal_183.jpg,37x61x125x153,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_154.jpg,100x2x232x108,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_13.jpg,49x31x194x196,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_106.jpg,184x104x319x305,2
C:/Users/QIU/Desktop/dataset/images/samoyed_180.jpg,155x67x228x180,2
C:/Users/QIU/Desktop/dataset/images/pug_112.jpg,76x58x208x173,2
C:/Users/QIU/Desktop/dataset/images/english_setter_147.jpg,59x38x236x152,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_133.jpg,7x13x267x262,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_121.jpg,354x108x404x152,1
C:/Users/QIU/Desktop/dataset/images/Abyssinian_18.jpg,135x87x314x285,1
C:/Users/QIU/Desktop/dataset/images/english_setter_159.jpg,259x58x410x231,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_108.jpg,202x47x361x198,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_17.jpg,164x116x226x162,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_154.jpg,152x17x381x262,1
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_11.jpg,149x49x269x238,1
C:/Users/QIU/Desktop/dataset/images/Ragdoll_138.jpg,152x74x309x247,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_124.jpg,102x56x198x178,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_166.jpg,81x52x183x163,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_148.jpg,76x49x177x109,2
C:/Users/QIU/Desktop/dataset/images/keeshond_181.jpg,115x112x237x267,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_124.jpg,36x34x341x255,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_115.jpg,22x1x273x301,1
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_141.jpg,60x68x294x320,1
C:/Users/QIU/Desktop/dataset/images/Bengal_130.jpg,350x37x473x164,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_204.jpg,129x167x231x263,1
C:/Users/QIU/Desktop/dataset/images/pomeranian_142.jpg,110x28x181x107,2
C:/Users/QIU/Desktop/dataset/images/leonberger_132.jpg,127x65x357x249,2
C:/Users/QIU/Desktop/dataset/images/beagle_126.jpg,37x114x326x370,2
C:/Users/QIU/Desktop/dataset/images/Bengal_168.jpg,55x49x164x171,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_173.jpg,150x20x335x172,2
C:/Users/QIU/Desktop/dataset/images/Bombay_193.jpg,96x16x196x128,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_173.jpg,195x35x441x347,1
C:/Users/QIU/Desktop/dataset/images/samoyed_145.jpg,206x24x363x170,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_189.jpg,120x11x250x150,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_106.jpg,110x71x253x191,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_17.jpg,60x106x192x251,1
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_114.jpg,303x7x489x189,1
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_12.jpg,178x48x253x139,1
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_175.jpg,166x6x210x52,1
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_106.jpg,84x40x313x262,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_165.jpg,130x13x207x109,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_110.jpg,76x21x183x139,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_114.jpg,53x27x239x121,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_165.jpg,174x45x326x199,2
C:/Users/QIU/Desktop/dataset/images/pug_190.jpg,107x21x268x142,2
C:/Users/QIU/Desktop/dataset/images/leonberger_174.jpg,181x37x309x163,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_155.jpg,297x62x393x165,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_188.jpg,170x10x308x177,1
C:/Users/QIU/Desktop/dataset/images/shiba_inu_111.jpg,50x1x305x344,1
C:/Users/QIU/Desktop/dataset/images/Siamese_206.jpg,145x56x237x149,2
C:/Users/QIU/Desktop/dataset/images/english_setter_187.jpg,80x14x225x160,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_174.jpg,83x19x284x233,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_15.jpg,45x3x205x160,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_195.jpg,152x18x342x220,2
C:/Users/QIU/Desktop/dataset/images/pug_185.jpg,77x38x241x176,2
C:/Users/QIU/Desktop/dataset/images/Ragdoll_18.jpg,221x8x424x228,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_139.jpg,73x12x173x122,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_12.jpg,189x45x350x189,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_201.jpg,135x36x348x230,2
C:/Users/QIU/Desktop/dataset/images/havanese_119.jpg,280x137x430x263,2
C:/Users/QIU/Desktop/dataset/images/english_setter_105.jpg,128x21x357x288,2
C:/Users/QIU/Desktop/dataset/images/Siamese_194.jpg,37x74x188x237,2
C:/Users/QIU/Desktop/dataset/images/english_setter_111.jpg,85x110x306x290,2
C:/Users/QIU/Desktop/dataset/images/Bengal_140.jpg,31x10x87x65,2
C:/Users/QIU/Desktop/dataset/images/keeshond_105.jpg,128x69x263x275,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_155.jpg,186x80x327x228,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_18.jpg,270x100x339x166,2
C:/Users/QIU/Desktop/dataset/images/samoyed_121.jpg,175x3x341x267,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_100.jpg,178x101x265x215,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_114.jpg,85x11x220x153,2
C:/Users/QIU/Desktop/dataset/images/boxer_176.jpg,252x72x450x232,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_106.jpg,94x42x347x359,1
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_165.jpg,299x79x476x200,1
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_170.jpg,131x30x393x264,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_116.jpg,80x9x386x320,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_125.jpg,82x11x359x234,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_158.jpg,154x1x347x231,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_115.jpg,156x250x321x397,1
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_110.jpg,126x40x411x256,2
C:/Users/QIU/Desktop/dataset/images/Persian_150.jpg,118x76x269x229,1
C:/Users/QIU/Desktop/dataset/images/basset_hound_174.jpg,40x110x333x484,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_159.jpg,135x13x293x216,2
C:/Users/QIU/Desktop/dataset/images/Persian_128.jpg,147x40x273x156,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_162.jpg,54x130x324x361,1
C:/Users/QIU/Desktop/dataset/images/Abyssinian_135.jpg,20x58x257x278,1
C:/Users/QIU/Desktop/dataset/images/keeshond_113.jpg,123x97x277x303,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_156.jpg,160x43x378x245,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_17.jpg,93x40x271x213,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_154.jpg,92x67x187x138,2
C:/Users/QIU/Desktop/dataset/images/english_setter_145.jpg,160x12x290x155,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_160.jpg,21x28x157x133,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_105.jpg,140x100x295x247,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_134.jpg,46x22x133x107,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_153.jpg,76x40x204x155,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_142.jpg,211x20x406x236,2
C:/Users/QIU/Desktop/dataset/images/havanese_169.jpg,77x45x359x275,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_11.jpg,140x1x384x235,1
C:/Users/QIU/Desktop/dataset/images/Siamese_101.jpg,126x128x194x206,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_154.jpg,191x48x384x223,2
C:/Users/QIU/Desktop/dataset/images/Bengal_190.jpg,204x145x286x231,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_157.jpg,153x174x281x292,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_128.jpg,125x38x331x206,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_16.jpg,217x71x351x228,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_187.jpg,272x62x467x237,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_122.jpg,67x29x162x140,1
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_14.jpg,176x65x359x235,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_138.jpg,62x186x228x365,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_117.jpg,88x86x266x293,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_192.jpg,133x5x239x110,1
C:/Users/QIU/Desktop/dataset/images/Birman_185.jpg,225x50x428x244,2
C:/Users/QIU/Desktop/dataset/images/Bengal_166.jpg,65x35x163x143,2
C:/Users/QIU/Desktop/dataset/images/Siamese_14.jpg,65x58x180x166,2
C:/Users/QIU/Desktop/dataset/images/keeshond_139.jpg,181x46x333x245,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_14.jpg,164x71x252x163,1
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_133.jpg,141x99x274x235,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_185.jpg,60x65x303x308,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_117.jpg,183x109x298x194,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_137.jpg,11x94x231x306,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_152.jpg,80x4x193x152,1
C:/Users/QIU/Desktop/dataset/images/Siamese_131.jpg,14x16x385x348,2
C:/Users/QIU/Desktop/dataset/images/Bombay_16.jpg,74x1x385x260,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_132.jpg,9x1x329x449,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_130.jpg,31x12x372x295,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_147.jpg,88x37x370x295,1
C:/Users/QIU/Desktop/dataset/images/shiba_inu_168.jpg,103x1x442x322,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_119.jpg,253x27x387x178,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_112.jpg,92x26x224x159,2
C:/Users/QIU/Desktop/dataset/images/english_setter_110.jpg,287x157x364x250,2
C:/Users/QIU/Desktop/dataset/images/Bombay_119.jpg,85x24x327x243,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_114.jpg,222x64x351x185,1
C:/Users/QIU/Desktop/dataset/images/havanese_112.jpg,126x34x311x213,2
C:/Users/QIU/Desktop/dataset/images/Siamese_17.jpg,29x1x398x437,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_148.jpg,66x49x229x187,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_110.jpg,165x65x224x127,1
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_158.jpg,20x9x149x140,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_17.jpg,142x43x358x252,1
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_134.jpg,165x5x343x184,2
C:/Users/QIU/Desktop/dataset/images/havanese_141.jpg,94x134x222x242,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_159.jpg,74x1x248x132,2
C:/Users/QIU/Desktop/dataset/images/english_setter_134.jpg,176x39x318x163,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_112.jpg,42x132x287x395,2
C:/Users/QIU/Desktop/dataset/images/pug_150.jpg,151x24x244x91,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_111.jpg,154x46x225x155,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_190.jpg,129x28x227x110,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_182.jpg,69x76x240x263,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_105.jpg,3x2x467x496,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_134.jpg,86x73x222x209,2
C:/Users/QIU/Desktop/dataset/images/havanese_104.jpg,156x119x327x253,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_124.jpg,98x144x188x265,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_153.jpg,103x30x362x284,1
C:/Users/QIU/Desktop/dataset/images/shiba_inu_123.jpg,28x31x102x115,1
C:/Users/QIU/Desktop/dataset/images/pomeranian_138.jpg,180x34x245x115,2
C:/Users/QIU/Desktop/dataset/images/Siamese_112.jpg,119x23x334x275,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_197.jpg,29x29x68x69,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_161.jpg,29x45x127x155,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_15.jpg,180x9x418x252,2
C:/Users/QIU/Desktop/dataset/images/Persian_164.jpg,111x16x278x170,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_130.jpg,123x131x258x240,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_13.jpg,231x30x380x227,1
C:/Users/QIU/Desktop/dataset/images/pug_123.jpg,49x111x195x266,2
C:/Users/QIU/Desktop/dataset/images/Persian_163.jpg,108x49x444x354,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_135.jpg,65x48x284x266,1
C:/Users/QIU/Desktop/dataset/images/Bombay_144.jpg,226x1x303x87,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_134.jpg,88x42x194x166,1
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_174.jpg,145x37x257x165,1
C:/Users/QIU/Desktop/dataset/images/Persian_103.jpg,110x48x403x258,1
C:/Users/QIU/Desktop/dataset/images/leonberger_143.jpg,111x166x316x331,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_139.jpg,93x26x253x235,1
C:/Users/QIU/Desktop/dataset/images/Birman_163.jpg,120x45x312x264,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_132.jpg,84x15x168x153,1
C:/Users/QIU/Desktop/dataset/images/pomeranian_168.jpg,128x34x196x105,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_105.jpg,237x101x373x227,1
C:/Users/QIU/Desktop/dataset/images/japanese_chin_157.jpg,99x68x269x218,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_144.jpg,7x50x136x192,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_105.jpg,160x176x456x357,2
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_157.jpg,173x121x317x270,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_169.jpg,84x88x181x177,1
C:/Users/QIU/Desktop/dataset/images/pug_164.jpg,43x47x176x135,2
C:/Users/QIU/Desktop/dataset/images/Abyssinian_132.jpg,200x106x278x179,1
C:/Users/QIU/Desktop/dataset/images/samoyed_12.jpg,108x48x239x221,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_118.jpg,159x43x292x206,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_104.jpg,189x77x318x212,1
C:/Users/QIU/Desktop/dataset/images/Bombay_173.jpg,135x104x253x225,2
C:/Users/QIU/Desktop/dataset/images/english_setter_130.jpg,59x33x299x250,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_201.jpg,150x2x329x207,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_121.jpg,112x80x329x267,1
C:/Users/QIU/Desktop/dataset/images/Sphynx_15.jpg,146x18x372x246,1
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_188.jpg,77x35x357x284,1
C:/Users/QIU/Desktop/dataset/images/english_setter_107.jpg,22x59x228x278,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_119.jpg,258x12x398x153,1
C:/Users/QIU/Desktop/dataset/images/Persian_15.jpg,1x80x375x345,1
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_185.jpg,41x1x137x109,1
C:/Users/QIU/Desktop/dataset/images/havanese_100.jpg,115x131x226x229,2
C:/Users/QIU/Desktop/dataset/images/Bengal_108.jpg,108x29x262x215,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_176.jpg,189x112x342x263,2
C:/Users/QIU/Desktop/dataset/images/leonberger_140.jpg,93x65x225x195,2
C:/Users/QIU/Desktop/dataset/images/boxer_149.jpg,176x107x276x241,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_182.jpg,121x41x338x315,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_146.jpg,16x12x100x115,2
C:/Users/QIU/Desktop/dataset/images/chihuahua_171.jpg,90x20x250x184,2
C:/Users/QIU/Desktop/dataset/images/pomeranian_134.jpg,24x7x104x101,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_188.jpg,165x23x320x168,1
C:/Users/QIU/Desktop/dataset/images/leonberger_134.jpg,103x68x356x284,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_140.jpg,230x103x289x197,1
C:/Users/QIU/Desktop/dataset/images/newfoundland_131.jpg,103x133x253x270,1
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_130.jpg,30x4x167x107,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_158.jpg,89x77x283x265,1
C:/Users/QIU/Desktop/dataset/images/pug_176.jpg,92x20x205x126,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_176.jpg,159x7x252x108,1
C:/Users/QIU/Desktop/dataset/images/basset_hound_126.jpg,181x42x389x220,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_150.jpg,147x37x358x255,1
C:/Users/QIU/Desktop/dataset/images/British_Shorthair_101.jpg,261x87x371x196,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_11.jpg,101x127x213x234,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_176.jpg,71x1x300x343,1
C:/Users/QIU/Desktop/dataset/images/Persian_1.jpg,42x22x115x84,1
C:/Users/QIU/Desktop/dataset/images/english_setter_190.jpg,277x16x406x143,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_118.jpg,157x46x304x181,2
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_14.jpg,213x1x419x160,1
C:/Users/QIU/Desktop/dataset/images/pomeranian_160.jpg,80x33x220x182,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_112.jpg,203x84x274x174,1
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_174.jpg,121x181x234x310,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_110.jpg,58x38x310x317,2
C:/Users/QIU/Desktop/dataset/images/shiba_inu_119.jpg,39x1x254x273,1
C:/Users/QIU/Desktop/dataset/images/saint_bernard_185.jpg,55x167x163x241,2
C:/Users/QIU/Desktop/dataset/images/beagle_12.jpg,44x1x317x270,2
C:/Users/QIU/Desktop/dataset/images/boxer_187.jpg,212x39x455x248,2
C:/Users/QIU/Desktop/dataset/images/english_setter_133.jpg,210x105x293x177,2
C:/Users/QIU/Desktop/dataset/images/leonberger_119.jpg,117x37x414x309,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_16.jpg,15x17x483x372,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_173.jpg,89x50x205x137,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_134.jpg,84x45x199x144,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_179.jpg,90x9x238x124,1
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_162.jpg,273x21x371x124,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_142.jpg,274x83x378x168,2
C:/Users/QIU/Desktop/dataset/images/havanese_10.jpg,41x18x207x166,2
C:/Users/QIU/Desktop/dataset/images/japanese_chin_10.jpg,69x88x211x210,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_130.jpg,137x48x275x198,2
C:/Users/QIU/Desktop/dataset/images/Persian_186.jpg,107x77x374x344,1
C:/Users/QIU/Desktop/dataset/images/chihuahua_125.jpg,117x4x284x173,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_100.jpg,204x105x290x202,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_132.jpg,111x14x275x254,1
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_133.jpg,124x12x261x188,1
C:/Users/QIU/Desktop/dataset/images/samoyed_135.jpg,149x84x307x284,2
C:/Users/QIU/Desktop/dataset/images/american_bulldog_175.jpg,22x60x253x297,2
C:/Users/QIU/Desktop/dataset/images/samoyed_185.jpg,173x105x282x277,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_183.jpg,17x1x207x130,2
C:/Users/QIU/Desktop/dataset/images/english_setter_163.jpg,147x133x253x226,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_156.jpg,187x97x279x174,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_184.jpg,121x3x208x145,1
C:/Users/QIU/Desktop/dataset/images/chihuahua_14.jpg,106x17x433x341,2
C:/Users/QIU/Desktop/dataset/images/pug_129.jpg,137x21x252x118,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_173.jpg,41x53x163x201,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_168.jpg,115x20x269x142,2
C:/Users/QIU/Desktop/dataset/images/yorkshire_terrier_154.jpg,79x1x179x129,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_163.jpg,83x1x236x148,1
C:/Users/QIU/Desktop/dataset/images/shiba_inu_161.jpg,194x67x299x198,1
C:/Users/QIU/Desktop/dataset/images/Bengal_171.jpg,93x28x232x178,2
C:/Users/QIU/Desktop/dataset/images/newfoundland_128.jpg,163x60x354x220,1
C:/Users/QIU/Desktop/dataset/images/english_setter_12.jpg,7x35x331x359,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_156.jpg,318x58x483x222,1
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_158.jpg,248x68x440x260,1
C:/Users/QIU/Desktop/dataset/images/Siamese_125.jpg,121x15x262x173,2
C:/Users/QIU/Desktop/dataset/images/basset_hound_116.jpg,239x94x353x236,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_190.jpg,102x37x252x204,1
C:/Users/QIU/Desktop/dataset/images/saint_bernard_179.jpg,135x160x254x261,2
C:/Users/QIU/Desktop/dataset/images/Persian_192.jpg,109x35x372x252,1
C:/Users/QIU/Desktop/dataset/images/japanese_chin_150.jpg,80x52x365x254,1
C:/Users/QIU/Desktop/dataset/images/Ragdoll_139.jpg,209x1x359x194,2
C:/Users/QIU/Desktop/dataset/images/pug_154.jpg,101x13x243x156,2
C:/Users/QIU/Desktop/dataset/images/english_setter_172.jpg,172x58x276x166,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_195.jpg,17x74x206x236,1
C:/Users/QIU/Desktop/dataset/images/Bengal_114.jpg,21x32x201x222,2
C:/Users/QIU/Desktop/dataset/images/Maine_Coon_116.jpg,154x77x225x156,1
C:/Users/QIU/Desktop/dataset/images/Sphynx_205.jpg,119x13x276x171,1
C:/Users/QIU/Desktop/dataset/images/Abyssinian_191.jpg,151x64x268x184,1
C:/Users/QIU/Desktop/dataset/images/saint_bernard_132.jpg,251x106x394x234,2
C:/Users/QIU/Desktop/dataset/images/Birman_115.jpg,64x68x214x224,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_169.jpg,166x65x286x203,2
C:/Users/QIU/Desktop/dataset/images/leonberger_111.jpg,159x44x352x217,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_168.jpg,10x1x206x209,1
C:/Users/QIU/Desktop/dataset/images/Persian_122.jpg,60x16x290x244,1
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_160.jpg,156x11x278x148,1
C:/Users/QIU/Desktop/dataset/images/Russian_Blue_149.jpg,150x1x440x273,1
C:/Users/QIU/Desktop/dataset/images/Birman_111.jpg,129x27x359x248,2
C:/Users/QIU/Desktop/dataset/images/pug_122.jpg,57x5x282x218,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_175.jpg,94x41x188x176,2
C:/Users/QIU/Desktop/dataset/images/havanese_173.jpg,254x75x366x169,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_176.jpg,112x58x191x133,2
C:/Users/QIU/Desktop/dataset/images/keeshond_14.jpg,175x50x368x231,2
C:/Users/QIU/Desktop/dataset/images/Bengal_121.jpg,251x53x450x196,2
C:/Users/QIU/Desktop/dataset/images/keeshond_133.jpg,151x157x246x277,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_111.jpg,50x20x302x289,2
C:/Users/QIU/Desktop/dataset/images/leonberger_156.jpg,20x48x362x373,2
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_162.jpg,70x22x291x210,2
C:/Users/QIU/Desktop/dataset/images/Bengal_184.jpg,238x84x302x151,2
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_164.jpg,83x35x214x196,2
C:/Users/QIU/Desktop/dataset/images/keeshond_157.jpg,198x28x310x169,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_163.jpg,58x14x221x146,1
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_117.jpg,55x17x248x189,2
C:/Users/QIU/Desktop/dataset/images/scottish_terrier_165.jpg,159x27x300x238,1
C:/Users/QIU/Desktop/dataset/images/havanese_143.jpg,173x28x340x164,2
C:/Users/QIU/Desktop/dataset/images/miniature_pinscher_12.jpg,169x25x336x216,1
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_155.jpg,84x40x398x322,2
C:/Users/QIU/Desktop/dataset/images/staffordshire_bull_terrier_18.jpg,96x62x326x305,2
C:/Users/QIU/Desktop/dataset/images/german_shorthaired_169.jpg,171x81x369x263,1
C:/Users/QIU/Desktop/dataset/images/american_pit_bull_terrier_14.jpg,257x30x444x310,2
C:/Users/QIU/Desktop/dataset/images/beagle_170.jpg,304x114x408x221,2
C:/Users/QIU/Desktop/dataset/images/wheaten_terrier_165.jpg,40x49x258x286,2
C:/Users/QIU/Desktop/dataset/images/great_pyrenees_104.jpg,24x47x322x339,2
C:/Users/QIU/Desktop/dataset/images/english_setter_181.jpg,62x61x334x312,2
C:/Users/QIU/Desktop/dataset/images/Sphynx_199.jpg,142x114x399x384,1
C:/Users/QIU/Desktop/dataset/images/english_cocker_spaniel_132.jpg,17x1x341x312,2
C:/Users/QIU/Desktop/dataset/images/saint_bernard_148.jpg,83x34x391x309,2
C:/Users/QIU/Desktop/dataset/images/Egyptian_Mau_132.jpg,91x35x159x102,1
C:/Users/QIU/Desktop/dataset/images/basset_hound_105.jpg,46x15x304x366,2
